Mouse,Slice,Soma_Area_microns2,Soma_MajorAxisLength_microns,Roundness,Object_Number,NumberBranchEnds,NumberNonTrunkBranches,NumberTrunks,TotalObjectSkeletonLength_microns,AverageBranchLength_microns,Virus
175-7-2,slice1,58.7853,11.02081849,0.616241807,34,14,10,4,98.80853165,7.057752261,TdT
175-7-2,slice1,64.6065,11.93692169,0.577300114,35,8,1,7,20.37256089,2.546570111,TdT
175-7-2,slice1,57.2418,11.18673577,0.582393662,36,7,2,5,16.80874258,2.40124894,TdT
175-7-2,slice1,43.3503,9.767499182,0.578542754,37,3,1,2,7.15492434,2.38497478,TdT
175-7-2,slice1,31.5756,7.249733928,0.76492278,38,5,3,2,25.60145492,5.120290985,TdT
175-7-2,slice1,85.3335,17.76127202,0.344414594,39,3,0,3,13.0225607,4.340853566,TdT
175-7-2,slice1,37.926,8.349275953,0.692706924,40,1,0,1,0.803969699,0.803969699,TdT
175-7-2,slice1,80.0415,12.6130675,0.640595521,41,13,10,3,92.436471,7.110497769,TdT
175-7-2,slice1,38.2347,8.501781861,0.673515958,42,2,0,2,4.772863637,2.386431819,TdT
175-7-2,slice1,73.647,18.26798478,0.280985492,43,6,2,4,49.76894006,8.294823344,TdT
175-7-2,slice1,49.7889,10.65332592,0.558563075,44,6,5,3,26.52843968,3.31605496,TdT
175-7-2,slice1,54.5076,11.10084502,0.563190214,45,12,11,9,73.2492889,3.662464445,TdT
175-7-2,slice1,68.5755,10.68852344,0.764264475,46,6,4,2,31.27401543,5.212335906,TdT
175-7-2,slice1,48.7305,8.51048845,0.856647226,47,10,8,4,42.71592486,3.559660405,TdT
175-7-2,slice1,34.5303,8.461705391,0.614037181,48,5,3,2,24.60240937,4.920481873,TdT
175-7-2,slice1,52.3026,12.0279677,0.46030839,49,9,3,6,26.19542459,2.910602732,TdT
175-7-2,slice1,66.3705,9.931755219,0.856708732,50,5,1,4,10.0676365,2.013527299,TdT
175-7-2,slice1,48.4218,10.81849158,0.526765867,51,8,5,3,49.25577339,6.156971673,TdT
175-7-2,slice1,67.2966,13.20731642,0.491217778,52,5,2,3,36.1611519,7.232230379,TdT
175-7-2,slice1,68.7078,12.78981247,0.534795579,53,4,2,2,9.581757751,2.395439438,TdT
175-7-2,slice1,56.8449,11.24497016,0.572380739,54,4,1,3,13.44256071,3.360640178,TdT
175-7-2,slice1,49.6125,9.946553894,0.638492721,55,6,5,3,39.27512172,4.909390215,TdT
175-7-2,slice1,61.0344,13.17936977,0.447399518,56,8,4,4,28.72416693,3.590520866,TdT
175-7-2,slice1,59.4027,9.702925177,0.80336136,57,16,9,7,97.37456207,6.085910129,TdT
175-7-2,slice1,62.5338,10.20576331,0.764423368,58,12,5,7,36.77004604,3.064170503,TdT
175-7-2,slice1,70.4277,16.24405888,0.33983219,59,9,1,9,43.787031,4.3787031,TdT
175-7-2,slice1,51.0237,10.49746644,0.589539728,60,14,10,6,72.28009201,4.517505751,TdT
175-7-2,slice1,50.5386,8.856038884,0.820454113,61,10,7,3,50.13180362,5.013180362,TdT
175-7-2,slice1,60.2406,10.41251818,0.707437149,62,25,26,11,132.2818958,3.575186372,TdT
175-7-2,slice1,50.8914,9.372121413,0.737698168,63,20,17,7,114.1112439,4.754635163,TdT
175-7-2,slice1,54.8604,8.639305443,0.935861176,64,5,1,4,8.987788053,1.797557611,TdT
175-7-2,slice1,51.7734,9.623424292,0.711799268,65,20,18,6,131.0666688,5.461111201,TdT
175-7-2,slice1,45.6435,9.756235655,0.610554581,66,15,9,6,58.99657662,3.933105108,TdT
175-7-2,slice1,53.5374,12.20540107,0.45757605,67,5,2,3,14.61557592,2.923115183,TdT
175-7-2,slice1,76.9545,13.48644065,0.538703067,68,14,8,10,58.02481897,3.223601054,TdT
175-7-2,slice1,47.0988,9.651850977,0.643722583,69,10,7,4,40.96386429,3.723987663,TdT
175-7-2,slice1,63.3276,11.36680555,0.624059913,70,4,1,3,21.17034875,5.292587188,TdT
175-7-2,slice1,46.0404,7.978073955,0.920986133,71,4,0,4,14.4266819,3.606670476,TdT
175-7-2,slice1,48.5541,8.366240016,0.883233204,72,5,1,4,21.36542447,4.273084895,TdT
175-7-2,slice1,48.069,10.05308305,0.605587169,73,12,7,5,44.44687953,3.703906628,TdT
175-7-2,slice1,42.9975,8.307788104,0.793199628,74,1,0,1,0.42,0.42,TdT
175-7-2,slice1,58.3002,11.40809441,0.570366421,75,4,1,3,8.408742557,2.102185639,TdT
175-7-2,slice1,60.5493,9.452624532,0.86280853,76,6,4,4,20.82240934,2.602801168,TdT
175-7-2,slice1,49.833,11.17311426,0.508251503,77,5,2,3,42.6798946,8.535978921,TdT
175-7-2,slice1,59.2263,11.95830747,0.527333412,78,1,0,1,9.683666784,9.683666784,TdT
175-7-2,slice1,45.0261,9.819114985,0.594606645,79,4,2,2,8.183818304,2.045954576,TdT
175-7-2,slice1,54.1989,9.760972926,0.724293145,80,9,6,3,36.90798536,4.100887262,TdT
175-7-2,slice1,63.2394,12.32535017,0.530028626,81,4,0,4,6.836833398,1.70920835,TdT
175-7-2,slice1,45.864,8.048615776,0.901445876,82,6,1,5,15.78859114,2.631431856,TdT
175-7-2,slice1,43.659,9.265702796,0.647481212,83,1,0,1,0.84,0.84,TdT
175-7-2,slice1,40.6602,14.21506804,0.256201544,84,5,4,4,25.73939425,3.217424281,TdT
175-7-2,slice1,57.9915,14.29990981,0.361083684,85,4,1,4,10.66778794,2.133557588,TdT
175-7-2,slice1,42.0714,10.83040182,0.456675742,86,10,7,6,54.26592509,4.17430193,TdT
175-7-2,slice1,49.6566,8.29759637,0.918295568,87,8,6,5,38.88497018,3.534997289,TdT
175-7-2,slice2,53.4492,10.07155544,0.67090068,1,6,1,5,10.52984857,1.754974761,TdT
175-7-2,slice2,53.0082,12.11538079,0.459810663,2,9,5,4,43.02783396,4.78087044,TdT
175-7-2,slice2,73.4706,17.36747055,0.310134844,3,16,10,8,78.96406157,4.386892309,TdT
175-7-2,slice2,45.423,8.066513654,0.888820753,4,14,8,6,59.35944023,4.239960017,TdT
175-7-2,slice2,34.9713,11.15195272,0.358030526,5,3,1,2,13.25366691,4.41788897,TdT
175-7-2,slice2,55.9629,12.68520234,0.442808075,6,11,11,4,66.32547072,4.421698048,TdT
175-7-2,slice2,60.9462,14.28518878,0.380263624,7,4,2,2,25.03733363,6.259333408,TdT
175-7-2,slice2,65.3121,14.10706626,0.417859571,8,4,2,2,35.04527335,8.761318338,TdT
175-7-2,slice2,52.479,8.691719543,0.88447235,9,9,5,4,30.21527315,3.357252573,TdT
175-7-2,slice2,81.6732,14.07423898,0.524976482,10,7,2,5,22.32843984,3.18977712,TdT
175-7-2,slice2,44.4528,8.875938657,0.718423709,11,4,2,2,15.80351539,3.950878847,TdT
175-7-2,slice2,54.5958,10.04130097,0.689428741,12,7,5,4,31.46034898,3.495594331,TdT
175-7-2,slice2,118.629,20.95363193,0.34401895,13,16,15,7,109.9472739,4.997603359,TdT
175-7-2,slice2,95.0796,18.79641982,0.342647203,14,2,1,1,7.220803172,3.610401586,TdT
175-7-2,slice2,58.0356,10.762079,0.637987612,15,3,0,3,5.525878832,1.841959611,TdT
175-7-2,slice2,57.2859,9.640257526,0.784839022,16,11,10,3,52.6518039,4.050138762,TdT
175-7-2,slice2,56.6685,9.853986029,0.743066961,17,3,2,1,13.90477295,4.634924315,TdT
175-7-2,slice2,66.8556,11.13343445,0.686735655,18,0,0,0,0,0,TdT
175-7-2,slice2,87.5385,15.33620675,0.473885379,19,5,3,2,34.49607628,6.899215255,TdT
175-7-2,slice2,50.8914,10.8606325,0.549343867,20,3,1,2,5.438893964,1.812964655,TdT
175-7-2,slice2,55.2132,15.37237191,0.297489246,21,20,12,8,109.029032,5.451451599,TdT
175-7-2,slice2,55.6542,10.09656437,0.695121668,22,12,8,6,45.28687932,3.234777094,TdT
175-7-2,slice2,75.411,15.72177099,0.388456048,23,13,15,4,67.80165229,3.568508015,TdT
175-7-2,slice2,45.5994,9.497255465,0.643684433,24,10,7,3,63.43642515,6.343642515,TdT
175-7-2,slice2,41.1012,10.73392878,0.454200075,25,4,0,4,6.995878894,1.748969724,TdT
175-7-2,slice2,69.9867,13.017551,0.525856273,26,11,5,8,50.15290992,3.857916148,TdT
175-7-2,slice2,47.3193,10.46285543,0.550361418,27,6,3,4,30.1643187,4.309188386,TdT
175-7-2,slice2,41.9391,9.34626561,0.611298017,28,3,1,3,12.86969719,3.217424296,TdT
175-7-2,slice2,42.6006,10.04044903,0.538046193,29,6,3,6,28.34637914,3.149597682,TdT
175-7-2,slice2,31.5756,8.109132494,0.611382407,30,12,10,2,79.04230403,6.586858669,TdT
175-7-2,slice2,105.7077,22.14646395,0.274415068,31,4,0,6,8.096833448,1.349472241,TdT
175-7-2,slice2,69.8985,12.98862969,0.527535032,32,3,0,3,3.620954592,1.206984864,TdT
175-7-2,slice2,36.2943,7.599826682,0.800094283,33,4,0,5,8.321757701,1.66435154,TdT
175-7-2,slice2,53.0964,9.414216908,0.762793167,34,14,17,3,132.0780774,6.60390387,TdT
175-7-2,slice2,85.6863,14.32154953,0.531914084,35,2,0,2,4.685878857,2.342939428,TdT
175-7-2,slice2,48.3777,11.57129681,0.460035417,36,3,0,3,7.502863762,2.500954587,TdT
175-7-2,slice2,92.2131,20.29023396,0.285186282,37,13,9,4,48.38592488,3.721994222,TdT
175-7-2,slice2,71.4861,13.53746709,0.496657383,38,2,0,2,1.940954542,0.970477271,TdT
175-7-2,slice2,64.1214,13.52612251,0.446237929,39,1,0,1,5.228894076,5.228894076,TdT
175-7-2,slice2,63.8568,10.20728084,0.780363848,40,5,0,5,3.533969736,0.706793947,TdT
175-7-2,slice2,59.535,11.31352342,0.592224972,41,3,0,3,10.457788,3.485929334,TdT
175-7-2,slice2,53.2287,10.9604733,0.564153597,42,8,5,3,36.8271823,4.603397787,TdT
175-7-2,slice2,44.1882,9.697421073,0.598279225,43,4,1,3,16.70065178,4.175162944,TdT
175-7-2,slice2,48.51,11.32945063,0.481197864,44,11,8,6,57.28054596,4.091467568,TdT
175-7-2,slice2,117.4383,20.76702232,0.346714029,45,20,15,7,110.5623502,5.025561372,TdT
175-7-2,slice2,106.6338,18.04608423,0.416906863,46,26,23,9,127.1610927,3.973784146,TdT
175-7-2,slice2,65.6208,10.71724981,0.727419488,47,12,13,3,78.39119791,4.899449869,TdT
175-7-2,slice2,85.0689,13.71609132,0.575731776,48,20,27,8,148.7812896,4.250893989,TdT
175-7-2,slice2,80.4384,17.74412484,0.325285252,49,11,4,7,44.55497038,4.050451852,TdT
175-7-2,slice2,94.4181,21.06058875,0.271034365,50,14,13,9,56.09260661,2.549663937,TdT
175-7-2,slice2,63.7245,11.15407407,0.652153015,51,11,8,5,65.84833408,5.065256468,TdT
175-7-2,slice2,33.9129,8.903834711,0.544654216,52,8,11,4,58.75672805,3.917115203,TdT
175-7-2,slice2,45.3348,10.96627632,0.479980345,53,5,5,5,29.65733379,2.965733379,TdT
175-7-2,slice2,43.9236,11.03252388,0.4594712,54,13,8,7,35.6181366,2.37454244,TdT
175-7-2,slice2,43.8354,9.415506894,0.6295753,55,0,0,0,0,0,TdT
175-7-2,slice2,53.9343,10.37824048,0.637569753,56,4,1,5,12.36271223,2.060452038,TdT
175-7-2,slice2,34.5744,8.580678761,0.597890268,57,3,3,3,25.6374852,4.2729142,TdT
175-7-2,slice2,50.9355,9.514614012,0.716388067,58,3,1,2,12.76160626,4.253868752,TdT
175-7-2,slice2,96.8877,21.4612241,0.267836515,59,20,11,9,73.06913739,3.65345687,TdT
175-7-2,slice2,239.9481,33.4580927,0.272913534,60,38,35,14,241.3356548,4.925217445,TdT
175-7-2,slice2,116.2476,21.0438829,0.334227639,61,39,34,11,219.0756543,4.868347873,TdT
175-7-2,slice2,48.069,11.57318696,0.456950617,62,7,3,4,46.84386413,6.69198059,TdT
175-7-2,slice2,59.976,10.12086645,0.745507863,63,3,0,3,8.357787952,2.785929317,TdT
175-7-2,slice2,33.8688,7.830182365,0.703341388,64,6,2,4,37.21115211,6.201858685,TdT
175-7-2,slice2,55.3014,9.671136368,0.752820142,65,6,2,5,15.5425607,2.220365814,TdT
175-7-2,slice2,79.7769,12.31003521,0.670299174,66,13,10,11,71.19150075,3.390071464,TdT
175-7-2,slice2,65.8413,16.34087042,0.313948306,67,31,28,10,182.2248053,4.795389614,TdT
175-7-2,slice2,44.0559,10.90833105,0.471408682,68,11,9,4,44.13497033,3.394997717,TdT
175-7-2,slice2,151.704,21.11880085,0.433080511,69,18,11,12,84.05501634,3.654565928,TdT
175-7-2,slice2,74.4849,15.21572333,0.409631317,70,6,2,4,13.44874259,2.241457099,TdT
175-7-2,slice2,56.889,14.4449759,0.347140093,71,7,1,8,21.05351544,2.339279493,TdT
175-7-2,slice2,93.8007,13.97443451,0.611572168,72,36,27,9,179.4016392,4.983378868,TdT
175-7-2,slice2,42.5565,13.23570345,0.309301457,73,11,8,4,31.33733377,2.611444481,TdT
175-7-2,slice2,68.355,11.4732635,0.661159847,74,21,16,5,94.23692555,4.487472645,TdT
175-7-2,slice2,113.7339,16.79376187,0.513456988,75,4,2,6,15.67175783,1.958969728,TdT
175-7-2,slice2,47.9367,9.672181345,0.652423192,76,10,7,7,41.15019752,2.939299823,TdT
175-7-2,slice2,58.1238,13.01450414,0.436926984,77,22,23,6,109.4850619,3.775346962,TdT
175-7-2,slice2,75.5433,14.01487205,0.489697398,78,10,0,10,18.20668212,1.820668212,TdT
175-7-2,slice2,37.3086,9.52002722,0.524134432,79,3,4,5,19.6766821,2.186298012,TdT
175-7-2,slice2,147.5145,29.12256789,0.221455004,80,10,4,9,38.00019752,2.923092117,TdT
175-7-2,slice2,42.1596,9.844539265,0.553880161,81,6,5,1,23.5374853,3.922914217,TdT
175-7-2,slice2,45.3789,10.48686964,0.525378557,82,6,5,7,31.96115193,2.663429328,TdT
175-7-2,slice2,69.7221,11.04606962,0.727553653,83,18,18,4,116.2894866,5.285885753,TdT
175-7-2,slice2,35.3682,10.1280881,0.439003655,84,1,0,1,3.497939472,3.497939472,TdT
175-7-2,slice2,78.4539,23.54621713,0.180169954,85,3,2,6,13.74572746,1.718215933,TdT
175-7-2,slice2,64.6065,13.01291481,0.485777236,86,2,3,4,27.66542457,3.95220351,TdT
175-7-2,slice2,36.2943,7.352101196,0.854920224,87,4,0,4,5.06984858,1.267462145,TdT
175-7-2,slice2,52.7877,10.98328121,0.557158361,88,2,0,2,2.360954604,1.180477302,TdT
175-7-2,slice2,35.3682,10.34872709,0.420483742,89,8,6,4,31.35843984,3.135843984,TdT
175-7-2,slice2,60.3288,11.11007171,0.622301834,90,3,0,3,16.5838184,5.527939468,TdT
175-7-2,slice2,37.1322,7.31107216,0.884501673,91,6,5,3,34.53210654,4.316513317,TdT
175-7-2,slice2,46.3491,9.091034161,0.714043787,92,4,3,2,12.5217577,2.50435154,TdT
175-7-2,slice2,50.3622,11.64487191,0.472873939,93,3,2,3,9.929696973,1.985939395,TdT
175-7-2,slice2,35.5005,7.949774914,0.715212216,94,1,0,1,1.310954567,1.310954567,TdT
175-7-2,slice2,33.3837,8.039463534,0.657643373,95,5,2,3,24.07431851,4.814863702,TdT
136-3-4,slice1,44.982,9.566818387,0.625768677,1,11,11,4,80.10722817,5.340481878,TdT_MD
136-3-4,slice1,43.0416,11.46771137,0.416720647,2,3,1,2,5.27984853,1.75994951,TdT_MD
136-3-4,slice1,54.4194,12.50873574,0.442829997,3,7,3,4,19.79351541,2.827645059,TdT_MD
136-3-4,slice1,69.2811,12.98234391,0.523381869,4,4,1,3,4.85984853,1.214962133,TdT_MD
136-3-4,slice1,75.1023,14.40250506,0.460985519,5,5,2,5,23.21939432,3.317056332,TdT_MD
136-3-4,slice1,64.5183,11.59260995,0.611266489,6,8,5,3,40.98497036,5.123121295,TdT_MD
136-3-4,slice1,67.6053,13.42164775,0.477836356,7,9,5,6,45.3949704,4.126815491,TdT_MD
136-3-4,slice1,41.3658,10.34819749,0.491838057,8,10,11,1,72.96104651,6.080087209,TdT_MD
136-3-4,slice1,70.8246,12.42139264,0.584458486,9,16,8,8,94.31154717,5.894471698,TdT_MD
136-3-4,slice1,56.7126,10.34765267,0.674382032,10,5,3,3,15.80969724,2.634949539,TdT_MD
136-3-4,slice1,74.529,12.00555266,0.658371615,11,3,0,3,5.960803122,1.986934374,TdT_MD
136-3-4,slice1,59.7996,11.62387452,0.563516415,12,6,3,3,39.3471824,6.557863733,TdT_MD
136-3-4,slice1,81.4086,21.07033039,0.233473564,13,8,3,8,28.41843974,2.583494522,TdT_MD
136-3-4,slice1,66.3264,12.0181378,0.584685314,14,10,6,4,62.96547063,6.296547063,TdT_MD
136-3-4,slice1,49.1274,9.431055275,0.703255793,15,0,0,0,0,0,TdT_MD
136-3-4,slice1,57.2859,11.27145454,0.574113728,16,7,3,4,23.32748519,3.332497884,TdT_MD
136-3-4,slice1,65.8854,10.86861312,0.710151561,17,22,19,7,124.9555622,4.80598316,TdT_MD
136-3-4,slice1,100.0188,15.37611894,0.538639625,18,4,2,4,17.57050027,2.928416712,TdT_MD
136-3-4,slice1,74.97,11.24672508,0.754649817,19,5,1,5,16.80256089,2.800426814,TdT_MD
136-3-4,slice1,40.9689,10.79111948,0.447951938,20,3,2,1,17.75065178,5.916883926,TdT_MD
136-3-4,slice1,46.3932,10.52530396,0.533206156,21,3,0,5,17.91843959,3.583687918,TdT_MD
136-3-4,slice1,74.8377,12.1903082,0.641211317,22,18,15,3,112.1404409,6.230024496,TdT_MD
136-3-4,slice1,69.3252,11.24767316,0.697711488,23,13,7,6,52.0727582,4.005596785,TdT_MD
136-3-4,slice1,33.3837,7.57679146,0.740412802,24,6,4,2,47.99577335,7.999295558,TdT_MD
136-3-4,slice1,48.2454,9.200098909,0.725739961,25,0,0,0,0,0,TdT_MD
136-3-4,slice1,58.5648,11.69958217,0.544761089,26,5,2,3,8.060803122,1.612160624,TdT_MD
136-3-4,slice1,72.1476,12.46699915,0.591028124,27,6,4,2,28.53527304,4.75587884,TdT_MD
136-3-4,slice1,46.7901,8.814848552,0.766715745,28,3,2,3,13.13065175,2.62613035,TdT_MD
136-3-4,slice1,63.2394,12.03899014,0.555543079,29,7,2,5,42.6078341,6.086833443,TdT_MD
136-3-4,slice1,84.4074,18.95006614,0.299274133,30,7,3,4,20.65462153,2.950660218,TdT_MD
136-3-4,slice1,61.3431,13.0208613,0.460676876,31,11,6,5,42.76069759,3.887336144,TdT_MD
136-3-4,slice1,71.3979,15.57123363,0.374929416,32,9,3,6,53.44340952,5.938156613,TdT_MD
136-3-4,slice1,38.0142,7.688882018,0.818709029,33,5,2,3,30.38924284,6.077848568,TdT_MD
136-3-4,slice1,61.6959,11.2347003,0.622362533,34,7,1,6,17.17160627,2.45308661,TdT_MD
136-3-4,slice1,61.9164,9.642148532,0.847945972,35,7,3,4,33.93813682,4.848305259,TdT_MD
136-3-4,slice1,63.3276,9.687525724,0.859166649,36,3,2,2,23.34240944,5.83560236,TdT_MD
136-3-4,slice1,60.5934,10.68343702,0.675948257,37,6,2,4,24.89321245,4.148868742,TdT_MD
136-3-4,slice1,63.2835,11.39687653,0.620338767,38,3,1,2,6.95984858,2.319949527,TdT_MD
136-3-4,slice1,73.4265,10.29892859,0.881411784,39,0,0,0,0,0,TdT_MD
136-3-4,slice1,56.5362,10.18139448,0.694419974,40,3,1,2,12.39874257,4.13291419,TdT_MD
136-3-4,slice1,71.5743,10.93970478,0.761475656,41,5,4,4,33.51813672,4.189767089,TdT_MD
136-3-4,slice1,51.156,12.48353769,0.41795675,42,7,4,3,23.75622769,3.393746814,TdT_MD
136-3-4,slice1,57.1536,8.961820122,0.906068984,43,6,1,5,28.64336399,4.773893999,TdT_MD
136-3-4,slice1,58.3002,13.78094807,0.390860669,44,15,13,4,107.7093349,6.33584323,TdT_MD
136-3-4,slice1,69.4575,12.44328054,0.571162231,45,7,2,5,32.86703063,4.69529009,TdT_MD
136-3-4,slice1,61.2108,9.787835695,0.813513629,46,5,3,3,32.55512178,5.425853631,TdT_MD
136-3-4,slice1,62.0928,11.63067242,0.5844424,47,18,15,7,98.19345589,4.463338904,TdT_MD
136-3-4,slice1,63.945,12.28154314,0.539772599,48,10,6,4,64.15341022,6.415341022,TdT_MD
136-3-4,slice1,72.765,14.06098177,0.468599005,49,7,2,5,26.68130333,3.811614761,TdT_MD
136-3-4,slice1,60.5052,10.91601433,0.646509075,50,6,1,5,17.02748506,2.837914177,TdT_MD
136-3-4,slice1,56.448,10.63798798,0.635096453,51,7,2,5,47.37195512,6.76742216,TdT_MD
136-3-4,slice1,105.4872,16.63721305,0.485231211,52,20,12,8,80.40421318,4.020210659,TdT_MD
136-3-4,slice1,49.7007,9.233248128,0.74227291,53,8,7,5,59.64768259,4.970640216,TdT_MD
136-3-4,slice1,36.162,9.757198035,0.483628985,54,9,8,1,64.48642515,7.16515835,TdT_MD
136-3-4,slice1,53.8461,9.432350472,0.770592031,55,14,10,4,80.46391003,5.747422145,TdT_MD
136-3-4,slice1,81.144,15.31011419,0.440767608,56,15,14,6,97.27265286,4.863632643,TdT_MD
136-3-4,slice1,76.4694,14.56482112,0.458973373,57,7,5,4,36.56622778,4.062914198,TdT_MD
136-3-4,slice1,65.7972,10.09675592,0.821776686,58,21,20,7,125.6041079,4.652003997,TdT_MD
136-3-4,slice1,34.6185,7.905660789,0.705248243,59,8,3,9,29.37527305,2.447939421,TdT_MD
136-3-4,slice1,66.6792,11.23428144,0.672682145,60,9,5,4,39.39195506,4.376883895,TdT_MD
136-3-4,slice1,64.5624,12.48778751,0.527131276,61,12,11,5,62.99531899,3.937207437,TdT_MD
136-3-4,slice1,73.9998,10.52251397,0.850945297,62,2,0,2,8.675878919,4.33793946,TdT_MD
136-3-4,slice1,68.0022,13.91015906,0.447475117,63,13,10,5,83.35295567,5.556863711,TdT_MD
136-3-4,slice1,54.243,9.544130492,0.75819529,64,7,6,3,45.25084915,5.027872127,TdT_MD
136-3-4,slice1,76.1607,13.23268707,0.553789811,65,17,14,5,123.9328505,6.522781604,TdT_MD
136-3-4,slice1,73.1619,13.85708262,0.485122571,66,3,2,1,14.77462146,4.924873821,TdT_MD
136-3-4,slice1,50.715,9.502845149,0.715054664,67,5,2,3,12.746682,2.549336401,TdT_MD
136-3-4,slice1,77.2632,13.87586291,0.510931653,68,9,5,4,59.53959176,6.615510196,TdT_MD
136-3-4,slice1,70.4277,10.41799998,0.826199484,69,0,0,0,0,0,TdT_MD
136-3-4,slice1,58.7412,11.09921712,0.607111192,70,4,0,4,11.06668194,2.766670485,TdT_MD
136-3-4,slice1,58.9176,11.20528895,0.597460291,71,7,3,4,40.94275784,5.848965406,TdT_MD
136-3-4,slice1,57.9474,13.64014295,0.396557556,72,8,6,4,38.37798545,3.837798545,TdT_MD
136-3-4,slice1,67.2084,11.13976324,0.68957539,73,12,7,6,48.89290967,3.760993052,TdT_MD
136-3-4,slice1,58.1238,9.916534132,0.752565485,74,12,10,4,46.53195516,3.323711083,TdT_MD
136-3-4,slice1,87.4944,12.42577303,0.721511975,75,13,13,5,76.291198,4.238399889,TdT_MD
136-3-4,slice1,46.0845,8.984625622,0.726883864,76,4,1,4,15.05668203,3.011336406,TdT_MD
136-3-4,slice1,66.15,12.25980752,0.560367144,77,14,11,5,69.89547075,4.368466922,TdT_MD
136-3-4,slice1,77.2191,13.74968025,0.520055456,78,14,9,7,77.97994059,4.873746287,TdT_MD
136-3-4,slice1,49.3479,8.223570446,0.929090374,79,8,8,2,49.48069758,4.948069758,TdT_MD
136-3-4,slice1,44.9379,10.3608612,0.533004875,80,4,2,2,13.84763653,3.461909133,TdT_MD
136-3-4,slice1,42.0714,8.066312931,0.823278834,81,6,3,3,20.58256092,3.430426821,TdT_MD
136-3-4,slice1,76.8663,18.33354079,0.291174539,82,16,12,6,98.37360739,5.46520041,TdT_MD
136-3-4,slice1,36.2061,8.435655028,0.647819838,83,10,6,4,50.6326067,5.06326067,TdT_MD
136-3-4,slice1,81.0999,16.26323402,0.390406118,84,12,11,5,68.56341006,4.285213129,TdT_MD
136-3-4,slice1,50.0976,9.011366761,0.785499129,85,15,10,7,74.36516752,4.374421619,TdT_MD
136-3-4,slice1,68.796,12.71713209,0.541620311,86,13,11,4,70.94803122,4.729868748,TdT_MD
136-3-4,slice1,68.5755,12.32588797,0.574701948,87,23,25,4,159.9349563,5.514998493,TdT_MD
136-3-4,slice1,80.4384,15.20644186,0.442912901,88,11,11,4,80.68627394,5.37908493,TdT_MD
136-3-4,slice1,58.8735,12.89804937,0.450590368,89,9,5,4,33.92939428,3.769932698,TdT_MD
136-3-4,slice1,39.6459,9.676173718,0.539139419,90,9,5,4,58.17768273,6.46418697,TdT_MD
136-3-4,slice1,52.1262,14.62042628,0.310488925,91,13,5,7,65.97134932,5.497612443,TdT_MD
136-3-4,slice2,64.5183,14.9157051,0.369237208,1,5,1,5,15.17969712,2.529949521,TdT_MD
136-3-4,slice2,59.2704,9.916447632,0.767424626,2,5,8,5,67.37547058,5.182728506,TdT_MD
136-3-4,slice2,52.1703,9.583712687,0.72321243,3,10,5,5,36.1760763,3.61760763,TdT_MD
136-3-4,slice2,65.1357,11.06649627,0.677187479,4,14,13,3,86.00215281,5.375134551,TdT_MD
136-3-4,slice2,57.0654,9.408156477,0.820869124,5,13,10,3,53.31783404,4.101371849,TdT_MD
136-3-4,slice2,54.5958,11.8032567,0.498959904,6,18,12,6,86.9142134,4.828567411,TdT_MD
136-3-4,slice2,59.4909,13.5342158,0.413518043,7,9,7,4,33.35034895,3.031849905,TdT_MD
136-3-4,slice2,61.6077,14.13799798,0.392436401,8,10,5,5,40.52893987,4.052893987,TdT_MD
136-3-4,slice2,49.5684,10.37124527,0.58675015,9,6,2,4,14.96969711,2.494949518,TdT_MD
136-3-4,slice2,78.1011,16.43037434,0.368359905,10,7,3,4,31.01924285,4.431320407,TdT_MD
136-3-4,slice2,51.5529,8.45679223,0.917808124,11,4,1,3,9.776833473,2.444208368,TdT_MD
136-3-4,slice2,52.5231,9.908587687,0.681140895,12,9,5,4,48.4729099,5.385878878,TdT_MD
136-3-4,slice2,52.8318,9.605083385,0.729127112,13,4,0,4,4.931909133,1.232977283,TdT_MD
136-3-4,slice2,70.2072,13.0428068,0.525472084,14,6,1,5,29.8313034,4.971883901,TdT_MD
136-3-4,slice2,88.4205,14.2539084,0.554108941,15,3,0,4,22.74843963,5.687109907,TdT_MD
136-3-4,slice2,57.0213,9.858113732,0.747067054,16,19,17,6,102.0815467,4.438328119,TdT_MD
136-3-4,slice2,61.2549,10.01978981,0.776843849,17,7,3,4,28.33145489,4.047350698,TdT_MD
136-3-4,slice2,55.4778,9.444803747,0.791851006,18,4,1,3,11.92778804,2.98194701,TdT_MD
136-3-4,slice2,73.5147,15.03329573,0.414167395,19,3,2,4,15.28160622,2.54693437,TdT_MD
136-3-4,slice2,72.0594,11.92187366,0.645523013,20,10,5,5,46.26481871,4.626481871,TdT_MD
136-3-4,slice2,47.628,10.16505664,0.586884795,21,4,0,4,5.981909146,1.495477286,TdT_MD
136-3-4,slice2,52.4349,11.46312054,0.508071512,22,8,5,3,42.10703104,5.26337888,TdT_MD
